,casi_testati,codice_regione,data,deceduti,denominazione_regione,dimessi_guariti,isolamento_domiciliare,lat,long,note_en,note_it,nuovi_positivi,ricoverati_con_sintomi,stato,tamponi,terapia_intensiva,totale_casi,totale_ospedalizzati,totale_positivi,variazione_totale_positivi
846,,6,2020-04-04T17:00:00,145,Friuli Venezia Giulia,505,1103,45.6494354,13.76813649,,,107,183,ITA,21126,50,1986,233,1336,12
847,,12,2020-04-04T17:00:00,212,Lazio,439,1677,41.89277044,12.48366722,,,157,1236,ITA,44624,193,3757,1429,3106,97
848,,7,2020-04-04T17:00:00,542,Liguria,767,1604,44.41149315,8.9326992,,,238,1121,ITA,14087,169,4203,1290,2894,148
849,,3,2020-04-04T17:00:00,8656,Lombardia,13242,13892,45.46679409,9.190347404,,,1598,12002,ITA,141877,1326,49118,13328,27220,1031
850,,11,2020-04-04T17:00:00,574,Marche,270,2347,43.61675973,13.5188753,,,111,997,ITA,14472,153,4341,1150,3497,-134
851,,14,2020-04-04T17:00:00,11,Molise,24,134,41.55774754,14.65916051,,,30,31,ITA,1504,6,206,37,171,27
852,,1,2020-04-04T17:00:00,1128,Piemonte,888,5802,45.0732745,7.680687483,,,813,3441,ITA,37181,450,11709,3891,9693,563
853,,16,2020-04-04T17:00:00,173,Puglia,94,1193,41.12559576,16.86736689,,,58,627,ITA,18977,153,2240,780,1973,24
854,,20,2020-04-04T17:00:00,41,Sardegna,44,642,39.21531192,9.110616306,,,49,123,ITA,6789,24,874,147,789,45
855,,19,2020-04-04T17:00:00,111,Sicilia,95,1099,38.11569725,13.3623567,,,73,553,ITA,19896,74,1932,627,1726,62
856,,9,2020-04-04T17:00:00,307,Toscana,310,3639,43.76923077,11.25588885,,,172,1129,ITA,47886,286,5671,1415,5054,145
857,,4,2020-04-04T17:00:00,210,P.A. Trento,257,1319,46.06893511,11.12123097,,,111,353,ITA,9863,81,2220,434,1753,94
858,,10,2020-04-04T17:00:00,41,Umbria,242,716,43.10675841,12.38824698,,,31,167,ITA,11809,44,1210,211,927,7
859,,2,2020-04-04T17:00:00,82,Valle d'Aosta,106,474,45.73750286,7.320149366,,,29,63,ITA,2274,23,748,86,560,0
860,,5,2020-04-04T17:00:00,607,Veneto,1124,7078,45.43490485,12.33845213,,,360,1691,ITA,133289,324,10824,2015,9093,232
861,,13,2020-04-05T17:00:00,158,Abruzzo,125,1006,42.35122196,13.39843823,,,75,347,ITA,13598,67,1703,414,1420,64
862,,17,2020-04-05T17:00:00,13,Basilicata,11,190,40.63947052,15.80514834,,,14,46,ITA,2931,18,278,64,254,10
863,,4,2020-04-05T17:00:00,158,P.A. Bolzano,260,934,46.49933453,11.35662422,,,52,239,ITA,15723,53,1644,292,1226,25
864,,18,2020-04-05T17:00:00,56,Calabria,33,519,38.90597598,16.59440194,,,54,174,ITA,13077,13,795,187,706,44
865,,15,2020-04-05T17:00:00,189,Campania,150,1904,40.83956555,14.25084984,,,132,609,ITA,23139,108,2960,717,2621,125
866,,8,2020-04-05T17:00:00,2051,Emilia-Romagna,2201,8623,44.49436681,11.3417208,,,549,3839,ITA,69986,375,17089,4214,12837,314
867,,6,2020-04-05T17:00:00,154,Friuli Venezia Giulia,531,1128,45.6494354,13.76813649,,,62,185,ITA,21652,50,2048,235,1363,27
868,,12,2020-04-05T17:00:00,219,Lazio,475,1754,41.89277044,12.48366722,,,123,1235,ITA,44658,197,3880,1432,3186,80
869,,7,2020-04-05T17:00:00,556,Liguria,800,1802,44.41149315,8.9326992,,,246,1126,ITA,15047,165,4449,1291,3093,199
870,,3,2020-04-05T17:00:00,8905,Lombardia,13426,14798,45.46679409,9.190347404,,,1337,12009,ITA,149984,1317,50455,13326,28124,904
871,,11,2020-04-05T17:00:00,599,Marche,287,2440,43.61675973,13.5188753,,,123,987,ITA,15252,151,4464,1138,3578,81
872,,14,2020-04-05T17:00:00,13,Molise,24,148,41.55774754,14.65916051,,,18,33,ITA,1504,6,224,39,187,16
873,,1,2020-04-05T17:00:00,1168,Piemonte,1017,6261,45.0732745,7.680687483,,,653,3472,ITA,38539,444,12362,3916,10177,484
874,,16,2020-04-05T17:00:00,182,Puglia,113,1289,41.12559576,16.86736689,,,77,574,ITA,20080,159,2317,733,2022,49
875,,20,2020-04-05T17:00:00,43,Sardegna,49,664,39.21531192,9.110616306,,,33,126,ITA,7157,25,907,151,815,26
876,,19,2020-04-05T17:00:00,116,Sicilia,104,1142,38.11569725,13.3623567,,,62,556,ITA,21904,76,1994,632,1774,48
877,,9,2020-04-05T17:00:00,325,Toscana,337,3798,43.76923077,11.25588885,,,176,1111,ITA,51006,276,5847,1387,5185,131
878,,4,2020-04-05T17:00:00,217,P.A. Trento,273,1363,46.06893511,11.12123097,,,65,352,ITA,10476,80,2285,432,1795,42
879,,10,2020-04-05T17:00:00,43,Umbria,298,694,43.10675841,12.38824698,,,29,159,ITA,12448,45,1239,204,898,-29
880,,2,2020-04-05T17:00:00,91,Valle d'Aosta,115,457,45.73750286,7.320149366,,,34,96,ITA,2390,23,782,119,576,16
881,,5,2020-04-05T17:00:00,631,Veneto,1186,7406,45.43490485,12.33845213,,,402,1674,ITA,140910,329,11226,2003,9409,316
882,,13,2020-04-06T17:00:00,169,Abruzzo,127,1019,42.35122196,13.39843823,,,18,340,ITA,14198,66,1721,406,1425,5
883,,17,2020-04-06T17:00:00,13,Basilicata,12,198,40.63947052,15.80514834,,,9,46,ITA,3061,18,287,64,262,8
884,,4,2020-04-06T17:00:00,164,P.A. Bolzano,298,963,46.49933453,11.35662422,,,78,245,ITA,16825,52,1722,297,1260,34
885,,18,2020-04-06T17:00:00,58,Calabria,37,538,38.90597598,16.59440194,,,22,170,ITA,13633,14,817,184,722,16
886,,15,2020-04-06T17:00:00,204,Campania,156,1987,40.83956555,14.25084984,,,98,610,ITA,24526,101,3058,711,2698,77
887,,8,2020-04-06T17:00:00,2108,Emilia-Romagna,2397,8875,44.49436681,11.3417208,,,467,3804,ITA,72163,372,17556,4176,13051,214
888,,6,2020-04-06T17:00:00,158,Friuli Venezia Giulia,549,1161,45.6494354,13.76813649,,,55,189,ITA,22272,46,2103,235,1396,33
889,,12,2020-04-06T17:00:00,229,Lazio,502,1868,41.89277044,12.48366722,,,151,1235,ITA,47470,197,4031,1432,3300,114
890,,7,2020-04-06T17:00:00,595,Liguria,837,1814,44.41149315,8.9326992,,,100,1141,ITA,15533,162,4549,1303,3117,24
891,,3,2020-04-06T17:00:00,9202,Lombardia,13863,15212,45.46679409,9.190347404,,,1079,11914,ITA,154989,1343,51534,13257,28469,345
892,,11,2020-04-06T17:00:00,612,Marche,296,2565,43.61675973,13.5188753,,,150,1001,ITA,15919,140,4614,1141,3706,128
893,,14,2020-04-06T17:00:00,13,Molise,24,148,41.55774754,14.65916051,,,0,34,ITA,1546,5,224,39,187,0
894,,1,2020-04-06T17:00:00,1251,Piemonte,1128,6623,45.0732745,7.680687483,,,562,3484,ITA,41123,438,12924,3922,10545,368
895,,16,2020-04-06T17:00:00,195,Puglia,134,1393,41.12559576,16.86736689,,,127,625,ITA,22059,97,2444,722,2115,93
896,,20,2020-04-06T17:00:00,47,Sardegna,56,670,39.21531192,9.110616306,,,15,123,ITA,7521,26,922,149,819,4
897,,19,2020-04-06T17:00:00,123,Sicilia,108,1178,38.11569725,13.3623567,,,52,563,ITA,23464,74,2046,637,1815,41
898,,9,2020-04-06T17:00:00,350,Toscana,350,3906,43.76923077,11.25588885,,,154,1116,ITA,52849,279,6001,1395,5301,116
899,,4,2020-04-06T17:00:00,230,P.A. Trento,280,1405,46.06893511,11.12123097,,,63,354,ITA,11130,79,2348,433,1838,43
900,,10,2020-04-06T17:00:00,44,Umbria,337,667,43.10675841,12.38824698,,,14,159,ITA,12573,46,1253,205,872,-26
901,,2,2020-04-06T17:00:00,96,Valle d'Aosta,142,437,45.73750286,7.320149366,,,23,109,ITA,2590,21,805,130,567,-9
902,,5,2020-04-06T17:00:00,662,Veneto,1204,7686,45.43490485,12.33845213,,,362,1714,ITA,146288,322,11588,2036,9722,313
903,,13,2020-04-07T17:00:00,172,Abruzzo,136,1087,42.35122196,13.39843823,,,78,337,ITA,14904,67,1799,404,1491,66
904,,17,2020-04-07T17:00:00,14,Basilicata,12,201,40.63947052,15.80514834,,,4,47,ITA,3160,17,291,64,265,3
905,,4,2020-04-07T17:00:00,174,P.A. Bolzano,336,912,46.49933453,11.35662422,,,89,325,ITA,17761,64,1811,389,1301,41
906,,18,2020-04-07T17:00:00,60,Calabria,40,550,38.90597598,16.59440194,,,16,169,ITA,14072,14,833,183,733,11
907,,15,2020-04-07T17:00:00,216,Campania,167,2059,40.83956555,14.25084984,,,90,603,ITA,25779,103,3148,706,2765,67
908,,8,2020-04-07T17:00:00,2180,Emilia-Romagna,2597,8932,44.49436681,11.3417208,,,269,3750,ITA,75191,366,17825,4116,13048,-3
909,,6,2020-04-07T17:00:00,164,Friuli Venezia Giulia,610,1150,45.6494354,13.76813649,,,50,185,ITA,23536,44,2153,229,1379,-17
910,,12,2020-04-07T17:00:00,238,Lazio,546,1944,41.89277044,12.48366722,,,118,1229,ITA,48874,192,4149,1421,3365,65
911,,7,2020-04-07T17:00:00,620,Liguria,925,1966,44.41149315,8.9326992,,,208,1090,ITA,16579,156,4757,1246,3212,95
912,,3,2020-04-07T17:00:00,9484,Lombardia,14498,15205,45.46679409,9.190347404,,,791,11833,ITA,159331,1305,52325,13138,28343,-126
913,,11,2020-04-07T17:00:00,630,Marche,342,2637,43.61675973,13.5188753,,,96,962,ITA,16619,139,4710,1101,3738,32
914,,14,2020-04-07T17:00:00,13,Molise,26,145,41.55774754,14.65916051,,,0,35,ITA,1581,5,224,40,185,-2
915,,1,2020-04-07T17:00:00,1319,Piemonte,1320,6719,45.0732745,7.680687483,,,419,3553,ITA,44121,432,13343,3985,10704,159
916,,16,2020-04-07T17:00:00,209,Puglia,168,1429,41.12559576,16.86736689,,,70,615,ITA,23149,93,2514,708,2137,22
917,,20,2020-04-07T17:00:00,52,Sardegna,62,673,39.21531192,9.110616306,,,13,122,ITA,7680,26,935,148,821,2
918,,19,2020-04-07T17:00:00,125,Sicilia,113,1224,38.11569725,13.3623567,,,51,562,ITA,24857,73,2097,635,1859,44
919,,9,2020-04-07T17:00:00,369,Toscana,377,4077,43.76923077,11.25588885,,,172,1087,ITA,56651,263,6173,1350,5427,126
920,,4,2020-04-07T17:00:00,244,P.A. Trento,342,1452,46.06893511,11.12123097,,,128,360,ITA,12030,78,2476,438,1890,52
921,,10,2020-04-07T17:00:00,49,Umbria,368,648,43.10675841,12.38824698,,,10,157,ITA,13274,41,1263,198,846,-26
922,,2,2020-04-07T17:00:00,100,Valle d'Aosta,142,458,45.73750286,7.320149366,,,30,118,ITA,2754,17,835,135,593,26
923,,5,2020-04-07T17:00:00,695,Veneto,1265,8089,45.43490485,12.33845213,,,337,1579,ITA,153542,297,11925,1876,9965,243
924,,13,2020-04-08T17:00:00,179,Abruzzo,146,1141,42.35122196,13.39843823,,,60,331,ITA,15846,62,1859,393,1534,43
925,,17,2020-04-08T17:00:00,14,Basilicata,13,205,40.63947052,15.80514834,,,6,48,ITA,3296,17,297,65,270,5
926,,4,2020-04-08T17:00:00,183,P.A. Bolzano,371,948,46.49933453,11.35662422,,,24,268,ITA,18865,65,1835,333,1281,-20
927,,18,2020-04-08T17:00:00,60,Calabria,44,570,38.90597598,16.59440194,,,26,170,ITA,14977,15,859,185,755,22
928,,15,2020-04-08T17:00:00,221,Campania,188,2154,40.83956555,14.25084984,,,120,608,ITA,27784,97,3268,705,2859,94
929,,8,2020-04-08T17:00:00,2234,Emilia-Romagna,2890,8980,44.49436681,11.3417208,,,409,3769,ITA,78367,361,18234,4130,13110,62
930,,6,2020-04-08T17:00:00,169,Friuli Venezia Giulia,634,1212,45.6494354,13.76813649,,,65,162,ITA,24798,41,2218,203,1415,36
931,,12,2020-04-08T17:00:00,244,Lazio,574,2011,41.89277044,12.48366722,,,117,1241,ITA,55113,196,4266,1437,3448,83
932,,7,2020-04-08T17:00:00,654,Liguria,1007,1983,44.41149315,8.9326992,,,149,1109,ITA,17521,153,4906,1262,3245,33
933,,3,2020-04-08T17:00:00,9722,Lombardia,15147,15569,45.46679409,9.190347404,,,1089,11719,ITA,167557,1257,53414,12976,28545,202
934,,11,2020-04-08T17:00:00,652,Marche,645,2455,43.61675973,13.5188753,,,149,974,ITA,17532,133,4859,1107,3562,-176
935,,14,2020-04-08T17:00:00,13,Molise,32,147,41.55774754,14.65916051,,,2,30,ITA,2002,4,226,34,181,-4
936,,1,2020-04-08T17:00:00,1378,Piemonte,1516,7073,45.0732745,7.680687483,,,540,3493,ITA,48495,423,13883,3916,10989,285
937,,16,2020-04-08T17:00:00,219,Puglia,177,1509,41.12559576,16.86736689,,,120,639,ITA,24493,90,2634,729,2238,101
938,,20,2020-04-08T17:00:00,59,Sardegna,76,697,39.21531192,9.110616306,,,40,112,ITA,8493,31,975,143,840,19
939,,19,2020-04-08T17:00:00,133,Sicilia,133,1265,38.11569725,13.3623567,,,62,563,ITA,27438,65,2159,628,1893,34
940,,9,2020-04-08T17:00:00,392,Toscana,430,4231,43.76923077,11.25588885,,,206,1066,ITA,60985,260,6379,1326,5557,130
941,,4,2020-04-08T17:00:00,255,P.A. Trento,407,1509,46.06893511,11.12123097,,,126,354,ITA,13258,77,2602,431,1940,50
942,,10,2020-04-08T17:00:00,50,Umbria,416,627,43.10675841,12.38824698,,,26,155,ITA,14105,41,1289,196,823,-23
943,,2,2020-04-08T17:00:00,102,Valle d'Aosta,142,466,45.73750286,7.320149366,,,15,120,ITA,2953,20,850,140,606,13
944,,5,2020-04-08T17:00:00,736,Veneto,1503,8332,45.43490485,12.33845213,,,485,1554,ITA,163247,285,12410,1839,10171,206
945,,13,2020-04-09T17:00:00,194,Abruzzo,171,1203,42.35122196,13.39843823,,,72,306,ITA,16847,57,1931,363,1566,32
946,,17,2020-04-09T17:00:00,15,Basilicata,13,208,40.63947052,15.80514834,,,6,50,ITA,3474,17,303,67,275,5
947,,4,2020-04-09T17:00:00,187,P.A. Bolzano,401,988,46.49933453,11.35662422,,,68,263,ITA,19875,64,1903,327,1315,34
948,,18,2020-04-09T17:00:00,61,Calabria,48,582,38.90597598,16.59440194,,,15,168,ITA,15698,15,874,183,765,10
949,,15,2020-04-09T17:00:00,227,Campania,244,2175,40.83956555,14.25084984,,,76,604,ITA,29664,94,3344,698,2873,14
950,,8,2020-04-09T17:00:00,2316,Emilia-Romagna,3103,9181,44.49436681,11.3417208,,,443,3722,ITA,81715,355,18677,4077,13258,148
951,,6,2020-04-09T17:00:00,171,Friuli Venezia Giulia,738,1186,45.6494354,13.76813649,,,81,167,ITA,26205,37,2299,204,1390,-25
952,,12,2020-04-09T17:00:00,253,Lazio,644,2090,41.89277044,12.48366722,,,163,1244,ITA,58107,198,4429,1442,3532,84
953,,7,2020-04-09T17:00:00,682,Liguria,1085,1996,44.41149315,8.9326992,,,114,1103,ITA,18446,154,5020,1257,3253,8
954,,3,2020-04-09T17:00:00,10022,Lombardia,15706,16042,45.46679409,9.190347404,,,1388,11796,ITA,176953,1236,54802,13032,29074,529
955,,11,2020-04-09T17:00:00,669,Marche,885,2323,43.61675973,13.5188753,,,96,945,ITA,18194,133,4955,1078,3401,-161
956,,14,2020-04-09T17:00:00,13,Molise,32,155,41.55774754,14.65916051,,,8,30,ITA,2069,4,234,34,189,8
957,,1,2020-04-09T17:00:00,1454,Piemonte,1732,7410,45.0732745,7.680687483,,,639,3514,ITA,52807,412,14522,3926,11336,347
958,,16,2020-04-09T17:00:00,225,Puglia,190,1585,41.12559576,16.86736689,,,82,630,ITA,26088,86,2716,716,2301,63
959,,20,2020-04-09T17:00:00,64,Sardegna,86,745,39.21531192,9.110616306,,,51,106,ITA,8918,25,1026,131,876,36
960,,19,2020-04-09T17:00:00,138,Sicilia,152,1313,38.11569725,13.3623567,,,73,566,ITA,28742,63,2232,629,1942,49
961,,9,2020-04-09T17:00:00,408,Toscana,441,4409,43.76923077,11.25588885,,,173,1038,ITA,65461,256,6552,1294,5703,146
962,,4,2020-04-09T17:00:00,268,P.A. Trento,462,1564,46.06893511,11.12123097,,,106,345,ITA,14338,69,2708,414,1978,38
963,,10,2020-04-09T17:00:00,51,Umbria,455,600,43.10675841,12.38824698,,,9,154,ITA,15170,38,1298,192,792,-31
964,,2,2020-04-09T17:00:00,105,Valle d'Aosta,154,473,45.73750286,7.320149366,,,18,118,ITA,3142,18,868,136,609,3
965,,5,2020-04-09T17:00:00,756,Veneto,1728,8645,45.43490485,12.33845213,,,523,1530,ITA,171456,274,12933,1804,10449,278
966,,13,2020-04-10T17:00:00,198,Abruzzo,181,1277,42.35122196,13.39843823,,,83,305,ITA,18088,53,2014,358,1635,69
967,,17,2020-04-10T17:00:00,15,Basilicata,14,205,40.63947052,15.80514834,,,5,59,ITA,3696,15,308,74,279,4
968,,4,2020-04-10T17:00:00,191,P.A. Bolzano,447,1001,46.49933453,11.35662422,,,52,258,ITA,20866,58,1955,316,1317,2
969,,18,2020-04-10T17:00:00,65,Calabria,50,604,38.90597598,16.59440194,,,27,168,ITA,16637,14,901,182,786,21
970,,15,2020-04-10T17:00:00,231,Campania,248,2273,40.83956555,14.25084984,,,98,600,ITA,31745,90,3442,690,2963,90
971,,8,2020-04-10T17:00:00,2397,Emilia-Romagna,3381,9405,44.49436681,11.3417208,,,451,3596,ITA,85884,349,19128,3945,13350,92
972,,6,2020-04-10T17:00:00,179,Friuli Venezia Giulia,772,1198,45.6494354,13.76813649,,,50,167,ITA,28097,33,2349,200,1398,8
973,,12,2020-04-10T17:00:00,263,Lazio,687,2196,41.89277044,12.48366722,,,154,1236,ITA,61769,201,4583,1437,3633,101
974,,7,2020-04-10T17:00:00,709,Liguria,1181,2074,44.41149315,8.9326992,,,171,1076,ITA,19514,151,5191,1227,3301,48
975,,3,2020-04-10T17:00:00,10238,Lombardia,16280,16451,45.46679409,9.190347404,,,1246,11877,ITA,186325,1202,56048,13079,29530,456
976,,11,2020-04-10T17:00:00,682,Marche,1086,2264,43.61675973,13.5188753,,,129,925,ITA,18970,127,5084,1052,3316,-85
977,,14,2020-04-10T17:00:00,13,Molise,37,161,41.55774754,14.65916051,pd-EN-0010,pd-IT-0010,9,28,ITA,2069,4,243,32,193,4
978,,1,2020-04-10T17:00:00,1532,Piemonte,1904,7685,45.0732745,7.680687483,,,490,3497,ITA,57457,394,15012,3891,11576,240
979,,16,2020-04-10T17:00:00,238,Puglia,235,1625,41.12559576,16.86736689,,,93,631,ITA,27812,80,2809,711,2336,35
980,,20,2020-04-10T17:00:00,69,Sardegna,118,743,39.21531192,9.110616306,,,37,107,ITA,9444,26,1063,133,876,0
981,,19,2020-04-10T17:00:00,148,Sicilia,187,1337,38.11569725,13.3623567,,,70,568,ITA,31156,62,2302,630,1967,25
982,,9,2020-04-10T17:00:00,454,Toscana,451,4555,43.76923077,11.25588885,,,175,1011,ITA,72001,256,6727,1267,5822,119
983,,4,2020-04-10T17:00:00,275,P.A. Trento,547,1589,46.06893511,11.12123097,,,108,335,ITA,14981,70,2816,405,1994,16
984,,10,2020-04-10T17:00:00,52,Umbria,498,567,43.10675841,12.38824698,,,4,146,ITA,16325,39,1302,185,752,-40
985,,2,2020-04-10T17:00:00,107,Valle d'Aosta,170,455,45.73750286,7.320149366,,,11,131,ITA,3328,16,879,147,602,-7
986,,5,2020-04-10T17:00:00,793,Veneto,1981,8869,45.43490485,12.33845213,,,488,1521,ITA,180700,257,13421,1778,10647,198
987,,13,2020-04-11T17:00:00,206,Abruzzo,190,1355,42.35122196,13.39843823,,,106,315,ITA,19441,54,2120,369,1724,89
988,,17,2020-04-11T17:00:00,17,Basilicata,14,209,40.63947052,15.80514834,,,4,60,ITA,4050,12,312,72,281,2
989,,4,2020-04-11T17:00:00,200,P.A. Bolzano,488,967,46.49933453,11.35662422,,,2,246,ITA,22186,56,1957,302,1269,-48
990,,18,2020-04-11T17:00:00,66,Calabria,57,608,38.90597598,16.59440194,,,14,169,ITA,17493,15,915,184,792,6
991,,15,2020-04-11T17:00:00,238,Campania,277,2335,40.83956555,14.25084984,,,75,582,ITA,33781,85,3517,667,3002,39
992,,8,2020-04-11T17:00:00,2481,Emilia-Romagna,3659,9624,44.49436681,11.3417208,,,507,3530,ITA,91759,341,19635,3871,13495,145
993,,6,2020-04-11T17:00:00,185,Friuli Venezia Giulia,826,1182,45.6494354,13.76813649,,,44,172,ITA,29685,28,2393,200,1382,-16
994,,12,2020-04-11T17:00:00,273,Lazio,720,2263,41.89277044,12.48366722,,,140,1264,ITA,65241,203,4723,1467,3730,97
995,,7,2020-04-11T17:00:00,734,Liguria,1309,2184,44.41149315,8.9326992,,,185,1003,ITA,20888,146,5376,1149,3333,32
996,,3,2020-04-11T17:00:00,10511,Lombardia,16823,17058,45.46679409,9.190347404,,,1544,12026,ITA,196302,1174,57592,13200,30258,728
997,,11,2020-04-11T17:00:00,689,Marche,1291,2153,43.61675973,13.5188753,,,127,960,ITA,20060,118,5211,1078,3231,-85
998,,14,2020-04-11T17:00:00,14,Molise,39,161,41.55774754,14.65916051,,,3,28,ITA,2201,4,246,32,193,0
999,,1,2020-04-11T17:00:00,1633,Piemonte,2205,8351,45.0732745,7.680687483,,,996,3435,ITA,62577,384,16008,3819,12170,594
1000,,16,2020-04-11T17:00:00,253,Puglia,249,1702,41.12559576,16.86736689,,,95,627,ITA,29463,73,2904,700,2402,66
1001,,20,2020-04-11T17:00:00,73,Sardegna,130,751,39.21531192,9.110616306,,,28,113,ITA,10120,24,1091,137,888,12
1002,,19,2020-04-11T17:00:00,154,Sicilia,209,1381,38.11569725,13.3623567,,,62,562,ITA,33787,58,2364,620,2001,34
1003,,9,2020-04-11T17:00:00,467,Toscana,499,4758,43.76923077,11.25588885,,,231,997,ITA,75756,237,6958,1234,5992,170
1004,,4,2020-04-11T17:00:00,284,P.A. Trento,622,1667,46.06893511,11.12123097,,,154,335,ITA,16646,62,2970,397,2064,70
1005,,10,2020-04-11T17:00:00,52,Umbria,534,547,43.10675841,12.38824698,,,7,137,ITA,17661,39,1309,176,723,-29
1006,,2,2020-04-11T17:00:00,107,Valle d'Aosta,205,455,45.73750286,7.320149366,,,23,118,ITA,3464,17,902,135,590,-12
1007,,5,2020-04-11T17:00:00,831,Veneto,2188,9033,45.43490485,12.33845213,,,347,1465,ITA,190912,251,13768,1716,10749,102
1008,,13,2020-04-12T17:00:00,212,Abruzzo,206,1342,42.35122196,13.39843823,,,40,346,ITA,20594,54,2160,400,1742,18
1009,,17,2020-04-12T17:00:00,18,Basilicata,20,204,40.63947052,15.80514834,,,3,61,ITA,4355,12,315,73,277,-4
1010,,4,2020-04-12T17:00:00,205,P.A. Bolzano,378,1287,46.49933453,11.35662422,dc-EN-0002,dc-IT-0002,141,183,ITA,23246,45,2098,228,1515,246
1011,,18,2020-04-12T17:00:00,66,Calabria,62,616,38.90597598,16.59440194,,,8,165,ITA,18211,14,923,179,795,3
1012,,15,2020-04-12T17:00:00,242,Campania,305,2449,40.83956555,14.25084984,,,87,526,ITA,35448,82,3604,608,3057,55
1013,,8,2020-04-12T17:00:00,2564,Emilia-Romagna,3862,9846,44.49436681,11.3417208,,,463,3491,ITA,96704,335,20098,3826,13672,177
1014,,6,2020-04-12T17:00:00,195,Friuli Venezia Giulia,910,1138,45.6494354,13.76813649,,,38,160,ITA,29988,28,2431,188,1326,-56
1015,,12,2020-04-12T17:00:00,279,Lazio,749,2348,41.89277044,12.48366722,,,122,1268,ITA,68954,201,4845,1469,3817,87
1016,,7,2020-04-12T17:00:00,749,Liguria,1412,2157,44.41149315,8.9326992,,,118,1032,ITA,21983,144,5494,1176,3333,0
1017,,3,2020-04-12T17:00:00,10621,Lombardia,17166,18120,45.46679409,9.190347404,,,1460,11969,ITA,205832,1176,59052,13145,31265,1007
1018,,11,2020-04-12T17:00:00,700,Marche,1489,2051,43.61675973,13.5188753,,,92,949,ITA,21057,114,5303,1063,3114,-117
1019,,14,2020-04-12T17:00:00,15,Molise,40,171,41.55774754,14.65916051,,,11,27,ITA,2471,4,257,31,202,9
1020,,1,2020-04-12T17:00:00,1729,Piemonte,2426,8695,45.0732745,7.680687483,,,652,3429,ITA,66555,381,16660,3810,12505,335
1021,,16,2020-04-12T17:00:00,260,Puglia,277,1772,41.12559576,16.86736689,,,85,609,ITA,30973,71,2989,680,2452,50
1022,,20,2020-04-12T17:00:00,73,Sardegna,137,768,39.21531192,9.110616306,,,22,109,ITA,10663,26,1113,135,903,15
1023,,19,2020-04-12T17:00:00,163,Sicilia,223,1425,38.11569725,13.3623567,,,52,552,ITA,36098,53,2416,605,2030,29
1024,,9,2020-04-12T17:00:00,495,Toscana,578,4941,43.76923077,11.25588885,,,277,983,ITA,78640,238,7235,1221,6162,170
1025,,4,2020-04-12T17:00:00,293,P.A. Trento,678,1699,46.06893511,11.12123097,,,83,322,ITA,17797,61,3053,383,2082,18
1026,,10,2020-04-12T17:00:00,52,Umbria,580,519,43.10675841,12.38824698,,,10,129,ITA,18672,39,1319,168,687,-36
1027,,2,2020-04-12T17:00:00,112,Valle d'Aosta,221,463,45.73750286,7.320149366,,,19,109,ITA,3510,16,921,125,588,-2
1028,,5,2020-04-12T17:00:00,856,Veneto,2492,9052,45.43490485,12.33845213,,,309,1428,ITA,198442,249,14077,1677,10729,-20
1029,,13,2020-04-13T17:00:00,224,Abruzzo,211,1373,42.35122196,13.39843823,,,53,351,ITA,20667,54,2213,405,1778,36
1030,,17,2020-04-13T17:00:00,18,Basilicata,31,194,40.63947052,15.80514834,,,4,64,ITA,4545,12,319,76,270,-7
1031,,4,2020-04-13T17:00:00,212,P.A. Bolzano,400,1306,46.49933453,11.35662422,,,51,190,ITA,24157,41,2149,231,1537,22
1032,,18,2020-04-13T17:00:00,67,Calabria,70,619,38.90597598,16.59440194,,,5,160,ITA,18596,12,928,172,791,-4
1033,,15,2020-04-13T17:00:00,248,Campania,360,2376,40.83956555,14.25084984,,,66,606,ITA,36770,80,3670,686,3062,5
1034,,8,2020-04-13T17:00:00,2615,Emilia-Romagna,4007,9997,44.49436681,11.3417208,,,342,3490,ITA,99047,331,20440,3821,13818,146
1035,,6,2020-04-13T17:00:00,202,Friuli Venezia Giulia,973,1118,45.6494354,13.76813649,,,51,159,ITA,30941,30,2482,189,1307,-19
1036,,12,2020-04-13T17:00:00,284,Lazio,764,2406,41.89277044,12.48366722,,,123,1314,ITA,72746,200,4968,1514,3920,103
1037,,7,2020-04-13T17:00:00,760,Liguria,1471,2139,44.41149315,8.9326992,,,102,1088,ITA,23129,138,5596,1226,3365,32
1038,,3,2020-04-13T17:00:00,10901,Lombardia,17478,18764,45.46679409,9.190347404,,,1262,12028,ITA,211092,1143,60314,13171,31935,670
1039,,11,2020-04-13T17:00:00,713,Marche,1588,2013,43.61675973,13.5188753,,,78,959,ITA,28379,108,5381,1067,3080,-34
1040,,14,2020-04-13T17:00:00,15,Molise,40,170,41.55774754,14.65916051,,,0,28,ITA,2522,4,257,32,202,0
1041,,1,2020-04-13T17:00:00,1826,Piemonte,2543,9042,45.0732745,7.680687483,,,474,3344,ITA,69170,379,17134,3723,12765,260
1042,,16,2020-04-13T17:00:00,267,Puglia,286,1841,41.12559576,16.86736689,,,76,600,ITA,31922,71,3065,671,2512,60
1043,,20,2020-04-13T17:00:00,75,Sardegna,139,780,39.21531192,9.110616306,,,15,107,ITA,11010,27,1128,134,914,11
1044,,19,2020-04-13T17:00:00,171,Sicilia,237,1445,38.11569725,13.3623567,,,42,554,ITA,37311,51,2458,605,2050,20
